date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1974-04-01,-0.043899999999999995,-0.0378,-0.0496,-0.0489,-0.0463,-0.0454,-0.0424,-0.0364,-0.0418,-0.0431,-0.0555,-0.0467,-0.0521,-0.0377,-0.057300000000000004
1974-05-01,-0.0273,-0.0263,-0.051399999999999994,-0.07629999999999999,-0.0558,-0.0361,-0.0184,-0.021,-0.041100000000000005,-0.042199999999999994,-0.059800000000000006,-0.0873,-0.06,-0.0472,-0.0669
1974-06-01,-0.0155,-0.008,-0.0274,-0.0437,-0.0481,-0.0209,-0.0102,-0.0077,-0.009000000000000001,-0.0361,-0.019299999999999998,-0.0513,-0.032799999999999996,-0.0472,-0.0493
1974-07-01,-0.0672,-0.0794,-0.0727,-0.08109999999999999,-0.0907,-0.061900000000000004,-0.07519999999999999,-0.0875,-0.056100000000000004,-0.058600000000000006,-0.0885,-0.06570000000000001,-0.0999,-0.0889,-0.0929
1974-08-01,-0.0858,-0.0855,-0.08900000000000001,-0.07629999999999999,-0.0817,-0.076,-0.10060000000000001,-0.0781,-0.1061,-0.0934,-0.084,-0.0662,-0.0891,-0.09480000000000001,-0.0664
1974-09-01,-0.10300000000000001,-0.1183,-0.1204,-0.12210000000000001,-0.10890000000000001,-0.09849999999999999,-0.11,-0.12050000000000001,-0.11199999999999999,-0.1142,-0.1274,-0.1253,-0.11800000000000001,-0.0832,-0.138
1974-10-01,0.1859,0.14550000000000002,0.1773,0.1009,0.1027,0.1852,0.18710000000000002,0.131,0.18719999999999998,0.1551,0.2029,0.1284,0.0655,0.0817,0.12789999999999999
1974-11-01,-0.043,-0.0359,-0.0472,-0.0377,-0.044199999999999996,-0.0393,-0.049,-0.0414,-0.021,-0.0409,-0.0541,-0.0378,-0.037599999999999995,-0.049,-0.0387
1974-12-01,-0.014199999999999999,-0.0254,-0.0513,-0.0436,-0.0787,-0.0052,-0.0285,-0.0222,-0.034,-0.04769999999999999,-0.0552,-0.032799999999999996,-0.0583,-0.0687,-0.09
1975-01-01,0.1026,0.154,0.1818,0.2191,0.3257,0.0823,0.1354,0.1545,0.1524,0.1826,0.1809,0.18239999999999998,0.2707,0.317,0.3358
1975-02-01,0.0554,0.0712,0.058600000000000006,0.06269999999999999,0.0809,0.0599,0.048499999999999995,0.0824,0.0409,0.0495,0.06860000000000001,0.0653,0.0592,0.0902,0.0704
