date,< 0 ,ZERO,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1982-07-01,-0.027999999999999997,-0.027999999999999997,-0.0329,-0.0209,-0.0052,-0.0109,-0.027999999999999997,-0.0404,-0.0242,-0.038900000000000004,0.0011,0.0036,-0.0226,-0.0235,-0.003,-0.0172,-0.0388
1982-08-01,0.10310000000000001,0.0984,0.11230000000000001,0.1186,0.1273,0.1242,0.1352,0.1231,0.0999,0.129,0.1063,0.1104,0.16140000000000002,0.1341,0.11810000000000001,0.12279999999999999,0.1479
1982-09-01,0.0332,0.036699999999999997,0.023399999999999997,0.0149,0.024700000000000003,0.0053,0.0025,0.0231,0.023799999999999998,0.0085,0.0225,0.0273,0.0199,0.0008,0.008,0.0075,-0.0024
1982-10-01,0.1076,0.0913,0.12689999999999999,0.1033,0.11349999999999999,0.1222,0.1407,0.1142,0.1417,0.1002,0.10710000000000001,0.0993,0.1412,0.1481,0.1061,0.1386,0.14279999999999998
1982-11-01,0.0473,0.0453,0.039599999999999996,0.0418,0.0547,0.055999999999999994,0.076,0.0466,0.0318,0.022000000000000002,0.06559999999999999,0.0462,0.0707,0.0755,0.0434,0.0694,0.08259999999999999
1982-12-01,0.0169,0.0279,0.0176,0.0053,0.0288,0.0103,-0.0123,0.024700000000000003,0.0096,0.013999999999999999,-0.0046,0.047599999999999996,-0.005699999999999999,0.0169,0.006,-0.0175,-0.0070999999999999995
1983-01-01,0.0361,0.039900000000000005,0.0233,0.016399999999999998,0.04,0.0636,0.059699999999999996,0.0317,0.013600000000000001,0.023399999999999997,0.008100000000000001,0.038900000000000004,0.042199999999999994,0.0395,0.08,0.0329,0.086
1983-02-01,0.049699999999999994,0.0434,0.0322,0.042,0.022099999999999998,0.018799999999999997,0.0327,0.0258,0.0398,0.041100000000000005,0.043,0.0105,0.0447,0.0444,0.0022,0.0338,0.0316
1983-03-01,0.0464,0.0369,0.0613,0.0344,0.0397,0.0105,0.022400000000000003,0.0756,0.044800000000000006,0.0355,0.0332,0.044500000000000005,0.0305,0.0063,0.013300000000000001,0.0235,0.0215
1983-04-01,0.0675,0.08039999999999999,0.0705,0.0672,0.08220000000000001,0.0787,0.0681,0.07,0.0711,0.0729,0.0604,0.09789999999999999,0.0521,0.0962,0.0669,0.07150000000000001,0.06480000000000001
1983-05-01,0.0054,0.042199999999999994,0.0007000000000000001,-0.0102,0.0060999999999999995,0.011399999999999999,0.0254,-0.0092,0.0125,-0.0036,-0.018000000000000002,-0.0051,0.0286,0.0155,0.0085,0.0212,0.029300000000000003
1983-06-01,0.049400000000000006,0.057800000000000004,0.0363,0.0361,0.0519,0.0304,0.017,0.0482,0.0223,0.029900000000000003,0.0437,0.061500000000000006,0.0334,0.0674,0.0044,0.0159,0.0181
1983-07-01,-0.0154,-0.0405,-0.0387,-0.0333,-0.0348,-0.0276,-0.0395,-0.044500000000000005,-0.0302,-0.0288,-0.037200000000000004,-0.0471,-0.0273,-0.0296,-0.023799999999999998,-0.0282,-0.0556
1983-08-01,0.0217,-0.0014000000000000002,0.0078000000000000005,-0.0034000000000000002,-0.0066,0.0063,0.0066,-0.0008,0.020099999999999996,0.0027,-0.0087,-0.0148,-0.0016,0.008100000000000001,0.0031,0.028399999999999998,-0.0255
1983-09-01,0.010700000000000001,0.0034000000000000002,0.0052,0.018500000000000003,0.0285,0.0106,0.0308,0.0139,-0.006999999999999999,0.0232,0.0146,0.0159,0.0359,0.0037,0.023799999999999998,0.0361,0.0226
1983-10-01,-0.005,-0.0475,-0.0253,-0.024300000000000002,-0.0252,-0.0274,-0.027000000000000003,-0.0175,-0.0364,-0.0282,-0.0209,-0.0073,-0.0355,-0.0246,-0.032799999999999996,-0.012,-0.0504
1983-11-01,0.023700000000000002,0.0359,0.0408,0.0426,0.018799999999999997,0.0281,0.0175,0.0406,0.041100000000000005,0.044500000000000005,0.040999999999999995,0.0375,0.0078000000000000005,0.0235,0.036699999999999997,0.0246,0.006
1983-12-01,0.0015,-0.0163,0.004699999999999999,-0.0091,-0.0019,-0.0113,-0.030899999999999997,0.0103,-0.0034000000000000002,-0.0079,-0.0101,-0.0276,0.0139,-0.008,-0.0175,-0.0271,-0.037200000000000004
1984-01-01,0.0215,0.0599,-0.0177,-0.0273,-0.0375,-0.0273,-0.0024,-0.016200000000000003,-0.0199,-0.0341,-0.021400000000000002,-0.0431,-0.0341,-0.030299999999999997,-0.0217,0.0147,-0.0305
1984-02-01,-0.0098,-0.017,-0.0475,-0.0453,-0.0483,-0.0487,-0.048799999999999996,-0.0533,-0.0388,-0.053,-0.0387,-0.0593,-0.04190000000000001,-0.0449,-0.0557,-0.0425,-0.059699999999999996
1984-03-01,0.0172,0.0022,0.0296,0.0174,0.0208,0.0182,-0.015300000000000001,0.027999999999999997,0.0318,0.023700000000000002,0.0121,0.0154,0.024,0.0179,0.0189,-0.0179,-0.0108
1984-04-01,0.020099999999999996,0.0079,0.0054,0.0029,0.0045000000000000005,-0.0004,-0.0013,0.0070999999999999995,0.0028000000000000004,0.0026,0.0032,0.0084,0.0023,0.0021,-0.0052,0.0086,-0.018500000000000003
1984-05-01,-0.0495,-0.0254,-0.056600000000000004,-0.055,-0.0584,-0.056900000000000006,-0.0384,-0.0558,-0.057800000000000004,-0.0466,-0.0622,-0.0827,-0.0443,-0.0601,-0.0508,-0.0336,-0.047
1984-06-01,0.032400000000000005,0.0197,0.0206,0.0334,0.0217,0.0231,0.046799999999999994,0.011399999999999999,0.034300000000000004,0.0416,0.0264,0.0342,0.0148,0.0199,0.0291,0.0707,0.0034000000000000002
1984-07-01,-0.0223,-0.0441,-0.030899999999999997,-0.0078000000000000005,-0.014199999999999999,-0.0129,-0.0277,-0.031200000000000002,-0.0305,-0.0239,0.0046,-0.0039000000000000003,-0.0315,-0.0063,-0.0187,-0.0179,-0.0365
1984-08-01,0.10310000000000001,0.0849,0.1115,0.1104,0.1305,0.10880000000000001,0.12390000000000001,0.1024,0.1229,0.11349999999999999,0.1081,0.1293,0.13269999999999998,0.0993,0.11720000000000001,0.1197,0.1278
1984-09-01,0.0055000000000000005,0.0070999999999999995,0.0028000000000000004,-0.005,-0.0072,0.0031,-0.0083,0.0006,0.005600000000000001,-0.0022,-0.006999999999999999,-0.0034999999999999996,-0.013600000000000001,-0.001,0.0068000000000000005,0.0002,-0.016399999999999998
1984-10-01,0.0060999999999999995,-0.019299999999999998,-0.0023,0.0012,0.0037,0.006,0.0003,-0.0086,0.0054,0.0023,0.0003,0.0016,0.0074,0.0127,0.0001,0.0102,-0.0091
1984-11-01,-0.0040999999999999995,0.0014000000000000002,-0.0092,-0.009399999999999999,-0.0204,-0.0032,-0.023,-0.0101,-0.008100000000000001,-0.0111,-0.008199999999999999,-0.0241,-0.013999999999999999,0.0023,-0.008100000000000001,-0.0116,-0.0342
1984-12-01,0.0278,0.0068000000000000005,0.0144,0.0255,0.0273,0.0296,0.0316,0.0149,0.0139,0.009899999999999999,0.0369,0.0195,0.0407,0.0204,0.037599999999999995,0.024700000000000003,0.0387
1985-01-01,0.0816,0.0687,0.0735,0.08689999999999999,0.0909,0.08529999999999999,0.1097,0.0794,0.0663,0.0969,0.0799,0.0916,0.0898,0.0799,0.08990000000000001,0.0999,0.1195
1985-02-01,0.025699999999999997,0.04190000000000001,0.0345,0.0169,-0.0006,0.0101,0.013300000000000001,0.0354,0.0334,0.0241,0.0118,0.002,-0.0051,0.0089,0.011200000000000002,0.019,0.0077
1985-03-01,0.0101,-0.0043,0.0026,0.0001,-0.0213,0.0097,-0.0166,0.0021,0.0032,0.0070999999999999995,-0.0049,-0.0336,-0.0004,0.0171,0.0033,-0.0102,-0.022799999999999997
1985-04-01,-0.0014000000000000002,0.0025,0.0007000000000000001,-0.0132,0.0012,-0.0059,-0.0064,-0.0009,0.0028000000000000004,-0.0197,-0.0085,0.0089,-0.0115,0.0027,-0.013500000000000002,-0.0077,-0.0051
1985-05-01,0.06280000000000001,0.0248,0.0482,0.0745,0.0425,0.0659,0.0716,0.0504,0.0454,0.0667,0.0802,0.038900000000000004,0.048600000000000004,0.0674,0.0646,0.0801,0.0632
1985-06-01,0.0187,0.0169,0.0074,0.0184,0.0015,0.0296,0.0319,-0.0002,0.0169,0.0286,0.0111,-0.0108,0.022400000000000003,0.0329,0.026600000000000002,0.0349,0.028900000000000002
1985-07-01,-0.0022,0.011899999999999999,0.0083,0.022000000000000002,-0.011899999999999999,-0.0181,-0.0187,0.0181,0.0011,0.0301,0.008,-0.0069,-0.0159,0.0104,-0.0391,-0.033,0.0055000000000000005
1985-08-01,0.009300000000000001,0.0134,-0.0152,-0.016,-0.0147,-0.0007000000000000001,-0.011899999999999999,-0.02,-0.0116,-0.0146,-0.018600000000000002,-0.0213,-0.009399999999999999,-0.0132,0.009000000000000001,-0.0045000000000000005,-0.023799999999999998
1985-09-01,-0.0226,-0.0334,-0.043,-0.0315,-0.0429,-0.0509,-0.0641,-0.0492,-0.0383,-0.022000000000000002,-0.0481,-0.0464,-0.0401,-0.0415,-0.057999999999999996,-0.0571,-0.0757
1985-10-01,0.0473,0.050499999999999996,0.036699999999999997,0.0472,0.0564,0.0464,0.042199999999999994,0.0316,0.0405,0.048799999999999996,0.0446,0.057699999999999994,0.0554,0.022799999999999997,0.0644,0.0487,0.031400000000000004
1985-11-01,0.0636,0.0558,0.0755,0.08650000000000001,0.07150000000000001,0.061200000000000004,0.0722,0.0964,0.0602,0.0795,0.0986,0.0596,0.081,0.0654,0.0581,0.0775,0.06309999999999999
1985-12-01,0.0336,0.024300000000000002,0.0444,0.0579,0.0493,0.0533,0.0492,0.0592,0.0332,0.078,0.024300000000000002,0.042699999999999995,0.0545,0.048,0.057300000000000004,0.05,0.04769999999999999
1986-01-01,0.002,0.0154,0.0062,-0.0051,0.0302,0.0308,0.0137,-0.0058,0.0155,-0.0068000000000000005,-0.0021,0.016399999999999998,0.0408,0.038599999999999995,0.025099999999999997,0.009300000000000001,0.0213
1986-02-01,0.08039999999999999,0.0673,0.0788,0.0676,0.08869999999999999,0.08220000000000001,0.0733,0.0815,0.0767,0.050199999999999995,0.09820000000000001,0.0745,0.0993,0.0834,0.08130000000000001,0.0701,0.0788
1986-03-01,0.0712,0.049800000000000004,0.046900000000000004,0.0398,0.064,0.0433,0.0464,0.04019999999999999,0.052000000000000005,0.0383,0.0425,0.0666,0.062,0.034,0.050300000000000004,0.0454,0.0481
1986-04-01,-0.006,-0.0058,-0.0169,0.009000000000000001,-0.026600000000000002,-0.015300000000000001,-0.0058,-0.0147,-0.018600000000000002,0.013600000000000001,0.0015,-0.013000000000000001,-0.0368,0.008,-0.032400000000000005,-0.0115,0.0037
1986-05-01,0.0654,0.0431,0.0393,0.042300000000000004,0.0576,0.0508,0.0397,0.042800000000000005,0.0366,0.037200000000000004,0.0509,0.0652,0.0519,0.049800000000000004,0.051500000000000004,0.0325,0.051699999999999996
1986-06-01,0.0263,0.025,0.0121,-0.0083,0.0113,0.0158,0.013600000000000001,0.0197,0.0062,-0.0208,0.0121,0.01,0.0123,-0.0013,0.028900000000000002,0.022400000000000003,-0.0006
1986-07-01,-0.049800000000000004,-0.04769999999999999,-0.07440000000000001,-0.0767,-0.0668,-0.0363,-0.053899999999999997,-0.0704,-0.0768,-0.08130000000000001,-0.0701,-0.0782,-0.057300000000000004,-0.043899999999999995,-0.0259,-0.0348,-0.0788
1986-08-01,0.0652,0.0727,0.0617,0.063,0.07200000000000001,0.07429999999999999,0.0647,0.0666,0.058899999999999994,0.0593,0.0683,0.0727,0.07139999999999999,0.0783,0.0689,0.0751,0.0506
1986-09-01,-0.083,-0.0639,-0.0794,-0.0667,-0.08460000000000001,-0.1007,-0.08710000000000001,-0.0689,-0.0855,-0.058499999999999996,-0.0784,-0.0783,-0.0898,-0.1035,-0.0967,-0.10710000000000001,-0.0596
1986-10-01,0.0642,0.0518,0.0604,0.0269,0.0604,0.0583,0.0387,0.059800000000000006,0.0608,0.0021,0.06280000000000001,0.0576,0.0626,0.059500000000000004,0.056799999999999996,0.038900000000000004,0.038599999999999995
1986-11-01,0.0259,0.013999999999999999,0.0317,0.018000000000000002,0.0062,0.013500000000000002,-0.0042,0.0227,0.0371,0.0232,0.010700000000000001,0.0064,0.0060999999999999995,0.0207,0.0033,0.0084,-0.021099999999999997
1986-12-01,-0.022099999999999998,-0.030600000000000002,-0.0209,-0.0364,-0.0275,-0.034300000000000004,-0.026600000000000002,-0.019799999999999998,-0.0215,-0.041100000000000005,-0.029900000000000003,-0.0354,-0.0209,-0.0344,-0.034300000000000004,-0.0223,-0.0325
1987-01-01,0.1408,0.1448,0.1351,0.11460000000000001,0.1364,0.1191,0.10779999999999999,0.1318,0.1371,0.109,0.1222,0.1308,0.141,0.1242,0.1117,0.1036,0.1137
1987-02-01,0.035699999999999996,0.0203,0.052199999999999996,0.0723,0.06570000000000001,0.0165,0.0545,0.0701,0.0421,0.0776,0.06509999999999999,0.0737,0.0593,0.0178,0.0146,0.045899999999999996,0.0662
1987-03-01,0.038900000000000004,0.0453,0.024900000000000002,0.0339,-0.0039000000000000003,0.0066,-0.0111,0.0128,0.0319,0.051100000000000007,0.0104,-0.0088,0.0003,0.009000000000000001,0.003,-0.0235,0.0055000000000000005
1987-04-01,-0.0176,0.0016,-0.0087,-0.0003,-0.0109,-0.025699999999999997,-0.042699999999999995,-0.016399999999999998,-0.0042,0.0134,-0.0199,-0.0281,0.0036,-0.0087,-0.051399999999999994,-0.053,-0.0292
1987-05-01,0.01,0.0014000000000000002,0.0165,0.0051,0.0076,-0.0064,-0.0027,0.0095,0.0204,0.009000000000000001,-0.0008,0.010700000000000001,0.0051,-0.0076,-0.0046,-0.0032,-0.0021
1987-06-01,0.0572,0.0527,0.0482,0.0407,0.036000000000000004,0.0467,0.035699999999999996,0.048600000000000004,0.0479,0.0403,0.041100000000000005,0.0451,0.0287,0.047400000000000005,0.045599999999999995,0.0298,0.0433
1987-07-01,0.0464,0.0175,0.0562,0.0508,0.04650000000000001,0.032799999999999996,0.0275,0.0463,0.0652,0.0467,0.0558,0.0443,0.049,0.0304,0.034,0.025699999999999997,0.0291
1987-08-01,0.042,0.016200000000000003,0.0356,0.039599999999999996,0.0437,0.0441,0.0449,0.025,0.0452,0.0507,0.0259,0.0518,0.0341,0.052000000000000005,0.04,0.0538,0.036699999999999997
1987-09-01,-0.024399999999999998,-0.024399999999999998,-0.015300000000000001,-0.0199,-0.021400000000000002,-0.0166,-0.025099999999999997,-0.0176,-0.0132,-0.0212,-0.0182,-0.019799999999999998,-0.023399999999999997,-0.0222,-0.0138,-0.0208,-0.029300000000000003
1987-10-01,-0.2066,-0.1974,-0.2061,-0.2457,-0.2611,-0.21059999999999998,-0.2522,-0.2052,-0.20679999999999998,-0.24059999999999998,-0.2522,-0.2602,-0.2622,-0.22510000000000002,-0.20329999999999998,-0.2463,-0.2579
1987-11-01,-0.08439999999999999,-0.0683,-0.08460000000000001,-0.058600000000000006,-0.08310000000000001,-0.064,-0.0599,-0.0839,-0.0852,-0.0545,-0.0639,-0.08529999999999999,-0.0805,-0.0556,-0.0681,-0.061799999999999994,-0.0581
1987-12-01,0.0658,0.0499,0.0603,0.08650000000000001,0.1121,0.0625,0.0762,0.0732,0.0489,0.0827,0.0913,0.10869999999999999,0.1164,0.0621,0.06269999999999999,0.07519999999999999,0.07719999999999999
1988-01-01,0.040999999999999995,0.07769999999999999,0.061900000000000004,0.0371,0.0316,0.050499999999999996,0.0455,0.0489,0.0736,0.0451,0.0269,0.039,0.022400000000000003,0.0504,0.0506,0.039900000000000005,0.0509
1988-02-01,0.0492,0.03,0.0441,0.0718,0.0712,0.0342,0.050199999999999995,0.041100000000000005,0.0467,0.0771,0.065,0.0567,0.08929999999999999,0.045,0.028900000000000002,0.0397,0.0603
1988-03-01,-0.025,0.0191,-0.015,-0.0126,-0.013600000000000001,-0.0375,-0.0232,-0.0040999999999999995,-0.024399999999999998,-0.0126,-0.0126,-0.024300000000000002,-0.0007000000000000001,-0.0322,-0.04019999999999999,-0.0436,-0.0037
1988-04-01,0.0178,0.018799999999999997,0.0004,0.010700000000000001,0.011899999999999999,0.0019,-0.0008,0.008199999999999999,-0.0066,0.0109,0.0105,0.0017000000000000001,0.023799999999999998,0.0042,0.0007000000000000001,-0.0092,0.0069
1988-05-01,0.002,0.025099999999999997,0.0044,-0.0042,-0.0006,0.0177,0.0006,0.0043,0.0045000000000000005,0.0018,-0.012199999999999999,-0.0025,0.0016,0.0013,0.026099999999999998,0.0092,-0.0070999999999999995
1988-06-01,0.042300000000000004,0.0192,0.0455,0.06559999999999999,0.0665,0.054900000000000004,0.06860000000000001,0.0415,0.049,0.063,0.069,0.07139999999999999,0.0608,0.055099999999999996,0.0548,0.065,0.0719
1988-07-01,-0.0028000000000000004,0.0158,-0.004699999999999999,-0.0058,-0.0279,-0.018000000000000002,-0.0147,-0.009000000000000001,-0.0007000000000000001,-0.004699999999999999,-0.0068000000000000005,-0.0265,-0.0287,-0.0137,-0.0218,-0.0241,-0.0077
1988-08-01,-0.0278,-0.019799999999999998,-0.0209,-0.032,-0.023399999999999997,-0.030299999999999997,-0.0322,-0.015300000000000001,-0.026000000000000002,-0.0336,-0.0305,-0.025,-0.022400000000000003,-0.026600000000000002,-0.0336,-0.034,-0.0308
1988-09-01,0.039900000000000005,0.0229,0.047400000000000005,0.045599999999999995,0.0364,0.044000000000000004,0.026600000000000002,0.0473,0.0475,0.061,0.0302,0.0338,0.0381,0.0401,0.047400000000000005,0.027200000000000002,0.026099999999999998
1988-10-01,0.027200000000000002,0.0227,0.0337,0.015600000000000001,0.0027,0.0031,-0.0063,0.0269,0.0401,0.0212,0.0098,0.009899999999999999,-0.0018,0.0101,-0.003,-0.0072,-0.005600000000000001
1988-11-01,-0.0143,-0.0141,-0.0036,-0.0239,-0.0273,-0.018500000000000003,-0.030299999999999997,-0.0103,0.0026,-0.024399999999999998,-0.0232,-0.0296,-0.0258,-0.0167,-0.0202,-0.020499999999999997,-0.037599999999999995
1988-12-01,0.0208,0.0124,0.0102,0.0285,0.0329,0.018600000000000002,0.026099999999999998,0.0074,0.0128,0.0273,0.0298,0.0344,0.032,0.022799999999999997,0.0148,0.031400000000000004,0.0222
1989-01-01,0.0725,0.039599999999999996,0.056799999999999996,0.061,0.061799999999999994,0.061900000000000004,0.0757,0.0576,0.056100000000000004,0.0593,0.06269999999999999,0.063,0.061,0.0611,0.0626,0.0687,0.08109999999999999
1989-02-01,-0.0222,-0.0052,-0.011000000000000001,-0.021,-0.011899999999999999,-0.011200000000000002,-0.0104,-0.0166,-0.0059,-0.026600000000000002,-0.0152,-0.009399999999999999,-0.013500000000000002,-0.0178,-0.0052,-0.0073,-0.0127
1989-03-01,0.0165,0.0311,0.036000000000000004,0.0279,0.0202,0.020099999999999996,0.0265,0.0344,0.0374,0.026600000000000002,0.029300000000000003,0.028399999999999998,0.015,0.0208,0.0194,0.032400000000000005,0.022000000000000002
1989-04-01,0.0481,0.047599999999999996,0.0576,0.0635,0.0378,0.0496,0.048499999999999995,0.0462,0.068,0.0705,0.056100000000000004,0.0356,0.0392,0.0588,0.0414,0.0475,0.0493
1989-05-01,0.0331,0.036699999999999997,0.0425,0.0528,0.0496,0.0557,0.0416,0.044800000000000006,0.0405,0.0444,0.0617,0.049100000000000005,0.05,0.045700000000000005,0.0647,0.0426,0.0407
1989-06-01,-0.0025,0.011699999999999999,0.0018,-0.0196,-0.006,-0.0049,-0.0187,0.0051,-0.0012,-0.013600000000000001,-0.0258,0.0036,-0.0121,0.0002,-0.009300000000000001,-0.0176,-0.0195
1989-07-01,0.0886,0.040999999999999995,0.0684,0.0815,0.0906,0.0663,0.0603,0.0453,0.0902,0.0774,0.0868,0.09179999999999999,0.08900000000000001,0.0632,0.0687,0.0644,0.0555
1989-08-01,0.0187,0.0134,0.0196,0.028300000000000002,0.024900000000000002,0.024900000000000002,0.0225,0.0242,0.0155,0.0366,0.0176,0.018600000000000002,0.034300000000000004,0.0365,0.0159,0.0253,0.019
1989-09-01,-0.0023,0.0222,-0.005600000000000001,-0.0019,0.0045000000000000005,-0.0006,-0.0073,-0.006,-0.0053,-0.0049,0.0021,0.0111,-0.0052,-0.0024,0.0008,-0.0034000000000000002,-0.012
1989-10-01,-0.027200000000000002,0.012199999999999999,-0.028900000000000002,-0.0246,-0.020499999999999997,-0.055099999999999996,-0.0496,-0.0291,-0.0287,-0.018000000000000002,-0.0332,-0.0134,-0.031,-0.0444,-0.0637,-0.0397,-0.0616
1989-11-01,0.0184,0.0149,0.0253,0.0222,0.0208,0.0045000000000000005,-0.0005,0.0287,0.022400000000000003,0.027000000000000003,0.0158,0.0213,0.020099999999999996,0.026000000000000002,-0.0129,0.0024,-0.0040999999999999995
1989-12-01,0.024,0.0163,0.0167,0.0248,0.0063,-0.0017000000000000001,0.0121,0.0196,0.013999999999999999,0.0246,0.025099999999999997,0.0129,-0.0036,0.0102,-0.0118,0.010700000000000001,0.0139
1990-01-01,-0.0741,-0.0455,-0.0677,-0.0779,-0.0748,-0.0713,-0.0679,-0.0688,-0.0668,-0.0768,-0.0794,-0.0706,-0.0812,-0.07690000000000001,-0.0666,-0.04769999999999999,-0.0935
1990-02-01,0.0131,0.0104,0.0245,0.0101,0.009899999999999999,0.033,0.0288,0.0196,0.0291,0.0118,0.0077,-0.002,0.0285,0.0506,0.0183,0.0264,0.032
1990-03-01,0.030600000000000002,0.0049,0.0121,0.0242,0.0336,0.0129,0.0113,0.0091,0.015,0.0288,0.0176,0.0326,0.0349,0.0264,0.0013,0.016200000000000003,0.004699999999999999
1990-04-01,-0.0225,-0.042800000000000005,-0.0216,-0.031,-0.0178,-0.054000000000000006,-0.0332,-0.0342,-0.0098,-0.026600000000000002,-0.037599999999999995,-0.0184,-0.0168,-0.046799999999999994,-0.0603,-0.0318,-0.0351
1990-05-01,0.0885,0.056100000000000004,0.095,0.0992,0.0998,0.1016,0.08789999999999999,0.0851,0.10400000000000001,0.1023,0.0947,0.1039,0.0935,0.11349999999999999,0.0909,0.08900000000000001,0.0864
1990-06-01,-0.0096,0.013600000000000001,0.0046,-0.0004,0.004699999999999999,-0.0147,-0.0104,0.0007000000000000001,0.008,0.0083,-0.0132,0.0084,-0.0011,-0.0123,-0.0169,-0.0039000000000000003,-0.0192
1990-07-01,0.0022,0.0048,-0.0124,-0.0022,-0.054400000000000004,-0.013999999999999999,-0.0395,-0.0014000000000000002,-0.0255,-0.0043,0.0006,-0.0501,-0.0582,-0.022799999999999997,-0.0059,-0.044000000000000004,-0.0349
1990-08-01,-0.0888,-0.08710000000000001,-0.0943,-0.0964,-0.1166,-0.09210000000000002,-0.1007,-0.08789999999999999,-0.102,-0.11320000000000001,-0.0742,-0.0987,-0.133,-0.0959,-0.0888,-0.0894,-0.11199999999999999
1990-09-01,-0.0487,-0.049,-0.0335,-0.0658,-0.068,-0.055099999999999996,-0.0802,-0.0277,-0.0406,-0.0924,-0.0323,-0.08529999999999999,-0.051500000000000004,-0.056600000000000004,-0.0538,-0.0574,-0.1032
1990-10-01,-0.009399999999999999,-0.0125,0.0137,-0.0121,-0.037599999999999995,-0.0075,-0.026000000000000002,-0.0015,0.032799999999999996,-0.0127,-0.0115,-0.053399999999999996,-0.023,-0.006999999999999999,-0.0078000000000000005,-0.016200000000000003,-0.0364
1990-11-01,0.0707,0.0333,0.057699999999999994,0.057999999999999996,0.09380000000000001,0.0603,0.0964,0.0694,0.0436,0.061799999999999994,0.0536,0.067,0.1176,0.08439999999999999,0.0391,0.083,0.1109
1990-12-01,0.0269,0.0334,0.0167,0.0383,0.051500000000000004,0.037000000000000005,0.0294,0.0209,0.0115,0.032799999999999996,0.0447,0.044199999999999996,0.057800000000000004,0.028399999999999998,0.044800000000000006,0.0241,0.0349
1991-01-01,0.042699999999999995,0.0262,0.0351,0.06559999999999999,0.06849999999999999,0.0684,0.0625,0.0339,0.036699999999999997,0.0732,0.056299999999999996,0.0604,0.0753,0.0797,0.0581,0.048499999999999995,0.077
1991-02-01,0.0705,0.0803,0.0602,0.09519999999999999,0.0843,0.0691,0.09210000000000002,0.0582,0.0626,0.0779,0.1166,0.0709,0.09539999999999998,0.0765,0.0623,0.08220000000000001,0.10210000000000001
1991-03-01,0.0229,0.0334,0.0384,0.0287,0.0479,0.0285,0.0407,0.0359,0.0416,0.0332,0.0233,0.0482,0.047599999999999996,0.0265,0.0304,0.025699999999999997,0.0555
1991-04-01,0.0044,0.0013,0.0095,-0.0039000000000000003,0.0017000000000000001,-0.0075,0.0128,0.0068000000000000005,0.0128,-0.0147,0.0091,0.0022,0.0012,-0.0102,-0.005,0.0231,0.0029
1991-05-01,0.048,0.0321,0.027999999999999997,0.0429,0.049699999999999994,0.025699999999999997,0.041299999999999996,0.0311,0.0241,0.0512,0.0332,0.0489,0.0504,0.035699999999999996,0.0163,0.0323,0.050199999999999995
1991-06-01,-0.0432,-0.0204,-0.0222,-0.0516,-0.0553,-0.0555,-0.0564,-0.0269,-0.016399999999999998,-0.050300000000000004,-0.053200000000000004,-0.044199999999999996,-0.0643,-0.0602,-0.051100000000000007,-0.042699999999999995,-0.0695
1991-07-01,0.0426,0.0302,0.05,0.0483,0.0438,0.047400000000000005,0.0708,0.0421,0.057300000000000004,0.049100000000000005,0.0472,0.0416,0.045700000000000005,0.0508,0.043899999999999995,0.0719,0.0693
1991-08-01,0.024300000000000002,0.018500000000000003,0.028399999999999998,0.022000000000000002,0.0363,0.032400000000000005,0.0384,0.0226,0.0338,0.0178,0.0277,0.0326,0.039599999999999996,0.027000000000000003,0.038,0.038,0.0388
1991-09-01,-0.0132,0.0241,-0.022000000000000002,-0.009000000000000001,-0.0016,-0.0073,-0.0172,-0.0222,-0.0217,-0.0294,0.0179,-0.0179,0.0125,-0.0091,-0.0055000000000000005,-0.0202,-0.013000000000000001
1991-10-01,0.0173,0.0134,0.008199999999999999,0.0207,0.0252,0.0191,0.0083,0.0177,-0.0002,0.0108,0.0331,0.0415,0.0115,0.0217,0.016399999999999998,-0.0026,0.0232
1991-11-01,-0.042800000000000005,-0.0029,-0.0166,-0.0401,-0.0392,-0.03,-0.047400000000000005,-0.0137,-0.019299999999999998,-0.047599999999999996,-0.0308,-0.0596,-0.0215,-0.0286,-0.0316,-0.049,-0.0452
1991-12-01,0.109,0.0576,0.12560000000000002,0.1186,0.11539999999999999,0.1101,0.12119999999999999,0.1192,0.13140000000000002,0.1159,0.1219,0.0987,0.1294,0.1079,0.11230000000000001,0.12390000000000001,0.1176
1992-01-01,-0.019799999999999998,0.0095,-0.0036,0.0037,-0.0046,0.0063,0.0391,0.0044,-0.0108,0.011699999999999999,-0.0062,0.0077,-0.014499999999999999,-0.0124,0.0258,0.039900000000000005,0.038
1992-02-01,0.0143,0.0053,0.0058,0.0151,0.0279,0.012199999999999999,0.0097,-0.0043,0.015,0.0134,0.0172,0.0308,0.0255,0.0118,0.0126,0.0154,0.0019
1992-03-01,-0.021400000000000002,0.0042,-0.015600000000000001,-0.0279,-0.022799999999999997,-0.011899999999999999,-0.0453,-0.0173,-0.013999999999999999,-0.023399999999999997,-0.0336,-0.0229,-0.022799999999999997,0.0019,-0.025699999999999997,-0.036699999999999997,-0.057300000000000004
1992-04-01,0.031200000000000002,0.0154,0.0048,0.0101,0.010700000000000001,0.0101,-0.0152,0.0095,0.0006,0.016399999999999998,0.0021,0.002,0.0181,0.0174,0.0026,-0.0046,-0.0301
